高管姓名，性别，年龄，股票代码，职位
刘训峰，男，53，900909，董事长,董事
黄岱列，男，59，900908，董事长,董事
张朋起，男，50，900907，董事长,董事
党悦栋，男，38，900906，代董事长,董事
石力华，男，62，900905，董事长,董事
张涛涛，男，38，900904，董事长,董事
杨国平，男，62，900903，董事长,董事
罗岚，女，52，900902，董事长,董事
黄金刚，男，53，900901，董事长,董事
张庆华，男，44，603998，董事长,董事
王义平，男，57，603997，董事长,董事
艾立华，男，60，603989，董事长,董事
王建裕，男，45，603988，董事长,董事
苏毅，男，49，603970，董事长,董事
谢铁桥，男，65，603969，董事长,董事
缪昌文，男，61，603916，董事长,董事
罗邦毅，男，51，603901，董事长,董事
沈汉标，男，46，603898，董事长,董事
薛革文，男，49，603890，董事长,董事
沈建华，男，54，603889，董事长,董事
王均金，男，50，603885，董事长,董事
谢子龙，男，52，603883，董事长,董事
王子峥，男，30，603869，董事长,董事
沈汉标，男，46，603848，董事长,董事
顾益明，男，48，603828，董事长,董事
赵瑞海，男，53，603818，董事长,董事
向朝东，男，68，603809，董事长,董事
夏国新，男，50，603808，董事长,董事
林建华，男，56，603806，董事长,董事
章沈强，男，51，603789，董事长,董事
钱高法，男，69，603788，董事长,董事
高勇，男，51，603766，董事长,董事
余亦坤，男，32，603729，董事长,董事
张海明，男，57，603718，董事长,董事
蒋建琪，男，54，603711，董事长,董事
叶利明，男，59，603703，董事长,董事
王保庆，男，61，603699，董事长,董事
唐国宏，男，57，603698，董事长,董事
陈士斌，男，52，603688，董事长,董事
张桂丰，男，55，603686，董事长,董事
何文健，男，53，603685，董事长,董事
蔡明通，男，66，603678，董事长,董事
陶灵萍，女，48，603669，董事长,董事
王江林，男，48，603661，董事长,董事
戚建国，男，57，603655，董事长,董事
吴志雄，男，46，603636，董事长,董事
李春第，男，67，603619，董事长,董事
华建飞，男，49，603618，董事长,董事
丁毅，男，66，603611，董事长,董事
金卫东，男，55，603609，董事长,董事
夏崇耀，男，59，603606，董事长,董事
侯军呈，男，54，603605，董事长,董事
郭茂，男，48，603601，董事长,董事
张加勇，男，43，603600，董事长,董事
黄金祥，男，53，603599，董事长,董事
罗衍记，男，45，603598，董事长,董事
李卫国，男，53，603588，董事长,董事
项光明，男，55，603568，董事长,董事
卢凤仙，女，62，603519，董事长,董事
王致勤，男，54，603518，董事长,董事
贺正刚，男，64，603477，董事长,董事
花莉蓉，女，50，603456，董事长,董事
周素明，男，56，603369，董事长,董事
朱朝阳，男，53，603368，董事长,董事
徐新建，男，54，603366，董事长,董事
李裕陆，男，44，603365，董事长,董事
倪祖根，男，61，603355，董事长,董事
许树根，男，53，603338，董事长,董事
李广胜，男，45，603333，董事长,董事
孙望平，男，53，603329，董事长,董事
李永强，男，47，603328，董事长,董事
谢冰，男，43，603318，董事长,董事
吕世平，男，53，603315，董事长,董事
丁宏广，男，60，603311，董事长,董事
向彬，男，49，603309，董事长,董事
杜应流，男，66，603308，董事长,董事
张初全，男，47，603306，董事长,董事
胡丹锋，男，39，603300，董事长,董事
庞康，男，62，603288，董事长,董事
孙丰，男，40，603283，董事长,董事
窦勇，男，42，603278，董事长,董事
林道藩，男，57，603268，董事长,董事
康健，男，47，603227，董事长,董事
李丽莎，女，40，603222，董事长,董事
舒畅，男，56，603199，董事长,董事
倪永培，男，66，603198，董事长,董事
许芸霞，女，29，603188，董事长,董事
张璞临，男，53，603169，董事长,董事
陈德康，男，67，603168，董事长,董事
杨卫新，男，50，603167，董事长,董事
黎福超，男，60，603166，董事长,董事
陈洪民，男，64，603161，董事长,董事
蒋学真，男，58，603158，董事长,董事
朱碧新，男，53，603128，董事长,董事
张奇，男，54，603126，董事长,董事
匡振兴，男，51，603123，董事长,董事
汪大维，男，74，603118，董事长,董事
钱金波，男，54，603116，董事长,董事
陈颖奇，男，57，603111，董事长,董事
刘辉，男，45，603108，董事长,董事
吴朋，男，55，603100，董事长,董事
王昆，男，47，603099，董事长,董事
郑良才，男，69，603088，董事长,董事
Gerald G Wong，男，65，603083，董事长,董事
赵安林，男，58，603080，董事长,董事
曾小平，男，57，603077，董事长,董事
陈振华，男，56，603023，董事长,董事
曹文洁，女，48，603022，董事长,董事
张德华，男，65，603021，董事长,董事
魏中浩，男，64，603020，董事长,董事
李国杰，男，75，603019，董事长,董事
杨卫东，男，52，603018，董事长,董事
冯正功，男，52，603017，董事长,董事
熊钰麟，男，64，603015，董事长,董事
石华辉，男，61，603012，董事长,董事
严建文，男，51，603011，董事长,董事
高献国，男，58，603010，董事长,董事
靳坤，男，60，603009，董事长,董事
陈阿裕，男，56，603008，董事长,董事
徐涛明，男，56，603006，董事长,董事
